model,dataset,shots,target,task,split,run,roc_auc,accuracy,f1
nm_matrix_merged,twibot20,3,,classification,test,eval_nm_matrix_merged_to_twibot20_pl_3shot_02_07_2026_08_22_27,0.5590434166666667,0.54075,0.5362282251956577
nm_xsrc_within_source,twibot20,3,,classification,test,eval_nm_xsrc_within_source_to_twibot20_pl_3shot_02_07_2026_08_23_56,0.5676333055555555,0.5465,0.5661670918367347
nm_cm_covid,twibot20,3,,classification,test,eval_nm_cm_covid_to_twibot20_pl_3shot_02_07_2026_08_25_23,0.5754113055555555,0.5505833333333333,0.5360061946141271
nm_cm_midterm,twibot20,3,,classification,test,eval_nm_cm_midterm_to_twibot20_pl_3shot_02_07_2026_08_26_48,0.5433103472222223,0.536,0.5331991951710262
nm_cm_merged,twibot20,3,,classification,test,eval_nm_cm_merged_to_twibot20_pl_3shot_02_07_2026_08_28_42,0.569515611111111,0.5501666666666667,0.558842759071592
nm_cm_within,twibot20,3,,classification,test,eval_nm_cm_within_to_twibot20_pl_3shot_02_07_2026_08_30_15,0.5840238055555556,0.5551666666666667,0.5638176172577218
nm_cm_within_balanced,twibot20,3,,classification,test,eval_nm_cm_within_balanced_to_twibot20_pl_3shot_02_07_2026_08_31_38,0.5600202638888888,0.54375,0.5467340011590364
cp_hk_twitter_nm_bio_best,twibot20,3,,classification,test,eval_cp_hk_twitter_nm_bio_best_to_twibot20_pl_3shot_02_07_2026_10_28_00,0.6054332222222223,0.5803333333333334,0.6056999686814908
cp_hk_twitter_nm_bio_best,covid_political,3,,classification,test,eval_cp_hk_twitter_nm_bio_best_to_covid_political_pl_3shot_02_07_2026_10_28_00,0.6089787361111112,0.5725,0.5964443045940844
cp_hk_twitter_nm_bio_best,ukr_rus_suspended,3,,classification,test,eval_cp_hk_twitter_nm_bio_best_to_ukr_rus_suspended_pl_3shot_02_07_2026_10_28_14,0.530816,0.538,0.5157232704402516
cp_hk_twitter_nm_bio_best,election2020,3,,classification,test,eval_cp_hk_twitter_nm_bio_best_to_election2020_pl_3shot_02_07_2026_10_28_14,0.6973119999999999,0.652,0.6258064516129033
nm_twibot20,covid_political,3,,classification,test,eval_nm_twibot20_to_covid_political_pl_3shot_02_07_2026_11_07_02,0.7776687638888888,0.7066666666666667,0.7072034603227416
nm_twibot20,election2020,3,,classification,test,eval_nm_twibot20_to_election2020_pl_3shot_02_07_2026_11_07_51,0.970828,0.943,0.9432835820895522
nm_twibot20,ukr_rus_suspended,3,,classification,test,eval_nm_twibot20_to_ukr_rus_suspended_pl_3shot_02_07_2026_11_08_24,0.5170800000000001,0.512,0.5361216730038023
nm_twibot20,twibot20,3,,classification,test,eval_nm_twibot20_to_twibot20_pl_3shot_02_07_2026_11_09_44,0.5512372361111111,0.5343333333333333,0.5782004830917874
task_transfer_covid_nm,twibot20,3,,classification,test,eval_task_transfer_covid_nm_to_twibot20_pl_3shot_07_07_2026_09_23_41,0.5953239305555555,0.57,0.5722102470568728
task_transfer_covid_fp,twibot20,3,,classification,test,eval_task_transfer_covid_fp_to_twibot20_pl_3shot_07_07_2026_09_23_58,0.6727388888888889,0.6014166666666667,0.6894357509252645
task_transfer_covid_cl,twibot20,3,,classification,test,eval_task_transfer_covid_cl_to_twibot20_pl_3shot_07_07_2026_09_23_58,0.6070846111111111,0.5863333333333334,0.5830673609944566
B0_step20000,election2020,10,,classification,test,eval_B0_step20000_to_election2020_pl_10shot_09_07_2026_08_12_33,0.9817920000000001,0.969,0.9695780176643768
B0_step60000,election2020,10,,classification,test,eval_B0_step60000_to_election2020_pl_10shot_09_07_2026_08_12_33,0.9829019999999999,0.972,0.9723865877712031
B0_step40000,election2020,10,,classification,test,eval_B0_step40000_to_election2020_pl_10shot_09_07_2026_08_12_33,0.980504,0.97,0.9703557312252964
B0_step110000,election2020,10,,classification,test,eval_B0_step110000_to_election2020_pl_10shot_09_07_2026_08_12_48,0.983488,0.961,0.9608040201005025
B0_step40000,twibot20,10,,classification,test,eval_B0_step40000_to_twibot20_pl_10shot_09_07_2026_08_12_48,0.6045208194444445,0.5744166666666667,0.5931001513823599
B0_step20000,twibot20,10,,classification,test,eval_B0_step20000_to_twibot20_pl_10shot_09_07_2026_08_12_48,0.6108435138888889,0.5805,0.5743277524099442
B0_step60000,twibot20,10,,classification,test,eval_B0_step60000_to_twibot20_pl_10shot_09_07_2026_08_13_02,0.6081597083333333,0.57675,0.5939074118493644
B0_step110000,twibot20,10,,classification,test,eval_B0_step110000_to_twibot20_pl_10shot_09_07_2026_08_13_04,0.5975488055555556,0.5681666666666667,0.5570182937254231
E1_step60000,election2020,10,,classification,test,eval_E1_step60000_to_election2020_pl_10shot_09_07_2026_08_14_29,0.9343999999999999,0.866,0.8681102362204725
E1_step40000,election2020,10,,classification,test,eval_E1_step40000_to_election2020_pl_10shot_09_07_2026_08_14_29,0.9525520000000001,0.892,0.8928571428571429
E1_step20000,election2020,10,,classification,test,eval_E1_step20000_to_election2020_pl_10shot_09_07_2026_08_14_29,0.9762120000000001,0.943,0.9435084241823588
E1_step40000,twibot20,10,,classification,test,eval_E1_step40000_to_twibot20_pl_10shot_09_07_2026_08_14_43,0.6044130694444445,0.5771666666666667,0.580591833360886
E1_step110000,election2020,10,,classification,test,eval_E1_step110000_to_election2020_pl_10shot_09_07_2026_08_14_43,0.931886,0.859,0.8681010289990645
E1_step20000,twibot20,10,,classification,test,eval_E1_step20000_to_twibot20_pl_10shot_09_07_2026_08_14_44,0.6123153055555555,0.5795833333333333,0.582125403793589
E1_step60000,twibot20,10,,classification,test,eval_E1_step60000_to_twibot20_pl_10shot_09_07_2026_08_14_58,0.6115826666666666,0.58,0.5706253194752087
E1_step110000,twibot20,10,,classification,test,eval_E1_step110000_to_twibot20_pl_10shot_09_07_2026_08_15_00,0.6163292916666666,0.5783333333333334,0.5647686220540169
B0,election2020,10,,classification,test,eval_B0_to_election2020_pl_10shot_09_07_2026_08_42_37,0.983488,0.961,0.9608040201005025
B1,twibot20,10,,classification,test,eval_B1_to_twibot20_pl_10shot_09_07_2026_08_42_37,0.5784468055555556,0.5603333333333333,0.5530328702134869
B1,election2020,10,,classification,test,eval_B1_to_election2020_pl_10shot_09_07_2026_08_42_37,0.985076,0.969,0.9694581280788177
B0,twibot20,10,,classification,test,eval_B0_to_twibot20_pl_10shot_09_07_2026_08_42_37,0.597548875,0.5681666666666667,0.5570182937254231
E1,election2020,10,,classification,test,eval_E1_to_election2020_pl_10shot_09_07_2026_09_01_01,0.931886,0.859,0.8681010289990645
E1,twibot20,10,,classification,test,eval_E1_to_twibot20_pl_10shot_09_07_2026_09_01_01,0.6163292638888889,0.5783333333333334,0.5647686220540169
B0_40k,election2020,10,,classification,test,eval_B0_40k_to_election2020_pl_10shot_10_07_2026_22_40_01,0.980504,0.97,0.9703557312252964
B0_40k,twibot20,10,,classification,test,eval_B0_40k_to_twibot20_pl_10shot_10_07_2026_22_40_01,0.6045207499999999,0.5744166666666667,0.5931001513823599
B1_40k,twibot20,10,,classification,test,eval_B1_40k_to_twibot20_pl_10shot_10_07_2026_22_40_01,0.613343125,0.579,0.5945425361155698
B1_40k,election2020,10,,classification,test,eval_B1_40k_to_election2020_pl_10shot_10_07_2026_22_40_01,0.9839559999999999,0.969,0.9695181907571289
E1_40k,election2020,10,,classification,test,eval_E1_40k_to_election2020_pl_10shot_10_07_2026_23_12_59,0.9525520000000001,0.892,0.8928571428571429
E1_40k,twibot20,10,,classification,test,eval_E1_40k_to_twibot20_pl_10shot_10_07_2026_23_12_59,0.6044131805555555,0.5771666666666667,0.580591833360886
E2_40k,twibot20,10,,classification,test,eval_E2_40k_to_twibot20_pl_10shot_10_07_2026_23_46_52,0.5891902499999999,0.5703333333333334,0.581765087605451
E2_40k,election2020,10,,classification,test,eval_E2_40k_to_election2020_pl_10shot_10_07_2026_23_46_53,0.97192,0.936,0.9348268839103869
E2b_40k,election2020,10,,classification,test,eval_E2b_40k_to_election2020_pl_10shot_11_07_2026_04_59_41,0.968652,0.941,0.9405840886203424
E2b_40k,twibot20,10,,classification,test,eval_E2b_40k_to_twibot20_pl_10shot_11_07_2026_04_59_41,0.5988414444444445,0.5715,0.5849878934624697
E4_40k,twibot20,10,,classification,test,eval_E4_40k_to_twibot20_pl_10shot_13_07_2026_04_19_25,0.3782280416666666,0.41175,0.3951675092108645
E4r_40k,election2020,10,,classification,test,eval_E4r_40k_to_election2020_pl_10shot_13_07_2026_04_19_25,0.65064,0.599,0.5549389567147613
E4_40k,election2020,10,,classification,test,eval_E4_40k_to_election2020_pl_10shot_13_07_2026_04_19_26,0.511392,0.503,0.5333333333333333
E4r_40k,twibot20,10,,classification,test,eval_E4r_40k_to_twibot20_pl_10shot_13_07_2026_04_19_26,0.636252361111111,0.6000833333333333,0.6068649135741787
E1_log,twibot20,10,,classification,test,eval_E1_log_to_twibot20_pl_10shot_19_07_2026_11_14_27,0.5799615694444444,0.5585,0.5643808584114455
E1_log,election2020,10,,classification,test,eval_E1_log_to_election2020_pl_10shot_19_07_2026_11_14_28,0.959568,0.906,0.9067460317460317
E2_log,election2020,10,,classification,test,eval_E2_log_to_election2020_pl_10shot_19_07_2026_12_09_38,0.9818,0.937,0.934984520123839
E4_log,twibot20,10,,classification,test,eval_E4_log_to_twibot20_pl_10shot_19_07_2026_12_09_39,0.5210010555555555,0.5058333333333334,0.5193710487923489
E4r_log,twibot20,10,,classification,test,eval_E4r_log_to_twibot20_pl_10shot_19_07_2026_12_09_39,0.4284460555555556,0.4485,0.46886035313001606
E2_log,twibot20,10,,classification,test,eval_E2_log_to_twibot20_pl_10shot_19_07_2026_12_09_39,0.5937774166666667,0.5643333333333334,0.5840229153405474
E4_log,election2020,10,,classification,test,eval_E4_log_to_election2020_pl_10shot_19_07_2026_12_09_55,0.44252400000000003,0.455,0.3813847900113507
E4r_log,election2020,10,,classification,test,eval_E4r_log_to_election2020_pl_10shot_19_07_2026_12_09_55,0.4291399999999999,0.458,0.48084291187739464
E2b_log,twibot20,10,,classification,test,eval_E2b_log_to_twibot20_pl_10shot_19_07_2026_12_34_10,0.5787924305555555,0.5540833333333334,0.564002281430783
E2b_log,election2020,10,,classification,test,eval_E2b_log_to_election2020_pl_10shot_19_07_2026_12_34_10,0.9782360000000001,0.956,0.9558232931726908
merged_ukr_rus_covid_nm_10k,covid_political,0,,classification,test,eval_merged_ukr_rus_covid_nm_10k_to_covid_political_pl_0shot_13_06_2026_15_27_19,0.2300367361111111,0.3688333333333333,0.2593389399569724
merged_ukr_rus_covid_nm_10k,covid_political,10,,classification,test,eval_merged_ukr_rus_covid_nm_10k_to_covid_political_pl_10shot_13_06_2026_15_27_35,0.9276539027777776,0.87125,0.8605973111973293
merged_ukr_rus_covid_nm_10k,election2020,0,,classification,test,eval_merged_ukr_rus_covid_nm_10k_to_election2020_pl_0shot_13_06_2026_15_28_22,0.115024,0.219,0.1254199328107502
merged_ukr_rus_covid_nm_10k,election2020,10,,classification,test,eval_merged_ukr_rus_covid_nm_10k_to_election2020_pl_10shot_13_06_2026_15_28_36,0.979998,0.974,0.974459724950884
merged_ukr_rus_covid_nm_60k,election2020,0,,classification,test,eval_merged_ukr_rus_covid_nm_60k_to_election2020_pl_0shot_13_06_2026_15_28_57,0.186972,0.268,0.3475935828877005
merged_ukr_rus_covid_nm_60k,election2020,10,,classification,test,eval_merged_ukr_rus_covid_nm_60k_to_election2020_pl_10shot_13_06_2026_15_29_58,0.981584,0.975,0.975417895771878
merged_ukr_rus_covid_nm_60k,election2020,3,,classification,test,eval_merged_ukr_rus_covid_nm_60k_to_election2020_pl_3shot_13_06_2026_15_29_58,0.989636,0.974,0.9741035856573704
merged_ukr_rus_covid_nm_60k,ukr_rus_suspended,0,,classification,test,eval_merged_ukr_rus_covid_nm_60k_to_ukr_rus_suspended_pl_0shot_13_06_2026_15_31_33,0.4686059999999999,0.501,0.6653252850435949
covid_only_nm_14_06_2026_16_38_56,covid_political,0,,classification,test,eval_covid_only_nm_14_06_2026_16_38_56_to_covid_political_pl_0shot_15_06_2026_09_12_47,0.4076553055555555,0.4951666666666666,0.0059074499507712
ukr_only_nm_14_06_2026_16_39_00,election2020,0,,classification,test,eval_ukr_only_nm_14_06_2026_16_39_00_to_election2020_pl_0shot_15_06_2026_09_13_57,0.4444999999999999,0.473,0.3935558112773302
ukr_only_nm_14_06_2026_16_39_00,election2020,3,,classification,test,eval_ukr_only_nm_14_06_2026_16_39_00_to_election2020_pl_3shot_15_06_2026_09_14_10,0.97935,0.96,0.9599198396793588
ukr_only_nm_14_06_2026_16_39_00,ukr_rus_suspended,0,,classification,test,eval_ukr_only_nm_14_06_2026_16_39_00_to_ukr_rus_suspended_pl_0shot_15_06_2026_09_14_46,0.4984299999999999,0.503,0.6249056603773585
covid_only_nm_14_06_2026_16_38_56,election2020,10,,classification,test,eval_covid_only_nm_14_06_2026_16_38_56_to_election2020_pl_10shot_15_06_2026_09_22_19,0.979952,0.962,0.9623015873015872
ukr_only_nm_14_06_2026_16_39_00,election2020,10,,classification,test,eval_ukr_only_nm_14_06_2026_16_39_00_to_election2020_pl_10shot_15_06_2026_09_22_45,0.98281,0.972,0.9723865877712032
ukr_only_nm_14_06_2026_16_39_00,ukr_rus_suspended,10,,classification,test,eval_ukr_only_nm_14_06_2026_16_39_00_to_ukr_rus_suspended_pl_10shot_15_06_2026_09_23_34,0.509182,0.506,0.4755838641188959
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step1000,covid_political,0,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step1000_to_covid_political_pl_0shot_16_06_2026_11_59_42,0.3479531527777778,0.4245,0.3313323005422153
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step10000,covid_political,0,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step10000_to_covid_political_pl_0shot_16_06_2026_12_01_04,0.3753810138888889,0.4205833333333333,0.22217250251706
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step100000,covid_political,10,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step100000_to_covid_political_pl_10shot_16_06_2026_12_04_10,0.9068175138888888,0.8384166666666667,0.820579254187101
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step1000,election2020,0,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step1000_to_election2020_pl_0shot_16_06_2026_12_05_00,0.3709919999999999,0.486,0.0950704225352112
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step1000,election2020,3,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step1000_to_election2020_pl_3shot_16_06_2026_12_05_11,0.980168,0.947,0.9481915933528836
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step1000,election2020,10,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step1000_to_election2020_pl_10shot_16_06_2026_12_05_23,0.978508,0.96,0.9607072691552064
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step10000,election2020,0,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step10000_to_election2020_pl_0shot_16_06_2026_12_06_12,0.434852,0.453,0.4765550239234449
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step10000,election2020,3,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step10000_to_election2020_pl_3shot_16_06_2026_12_06_24,0.9774,0.948,0.948
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step50000,election2020,3,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step50000_to_election2020_pl_3shot_16_06_2026_12_07_35,0.97924,0.948,0.9473684210526316
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step50000,election2020,10,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step50000_to_election2020_pl_10shot_16_06_2026_12_07_47,0.980718,0.963,0.9629629629629628
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step1000,ukr_rus_suspended,0,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step1000_to_ukr_rus_suspended_pl_0shot_16_06_2026_12_09_46,0.45249,0.482,0.5526770293609672
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step1000,ukr_rus_suspended,3,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step1000_to_ukr_rus_suspended_pl_3shot_16_06_2026_12_09_57,0.475832,0.476,0.4631147540983606
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step10000,ukr_rus_suspended,0,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step10000_to_ukr_rus_suspended_pl_0shot_16_06_2026_12_10_55,0.454526,0.471,0.4390243902439024
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step10000,ukr_rus_suspended,10,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step10000_to_ukr_rus_suspended_pl_10shot_16_06_2026_12_11_17,0.4820639999999999,0.486,0.4711934156378601
merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step100000,ukr_rus_suspended,0,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_aug_15_06_2026_17_49_22_step100000_to_ukr_rus_suspended_pl_0shot_16_06_2026_12_13_11,0.4713539999999999,0.489,0.6487972508591066
B0_step20000,election2020,10,,classification,test,eval_B0_step20000_to_election2020_pl_10shot_09_07_2026_08_12_33,0.981792,0.969,0.9695780176643768
B0_step60000,election2020,10,,classification,test,eval_B0_step60000_to_election2020_pl_10shot_09_07_2026_08_12_33,0.982902,0.972,0.9723865877712032
B0_step110000,election2020,10,,classification,test,eval_B0_step110000_to_election2020_pl_10shot_09_07_2026_08_12_48,0.983488,0.961,0.9608040201005024
E1_step60000,election2020,10,,classification,test,eval_E1_step60000_to_election2020_pl_10shot_09_07_2026_08_14_29,0.9344,0.866,0.8681102362204725
E1_step40000,election2020,10,,classification,test,eval_E1_step40000_to_election2020_pl_10shot_09_07_2026_08_14_29,0.952552,0.892,0.8928571428571429
E1_step20000,election2020,10,,classification,test,eval_E1_step20000_to_election2020_pl_10shot_09_07_2026_08_14_29,0.976212,0.943,0.9435084241823588
B0,election2020,10,,classification,test,eval_B0_to_election2020_pl_10shot_09_07_2026_08_42_37,0.983488,0.961,0.9608040201005024
B1,election2020,10,,classification,test,eval_B1_to_election2020_pl_10shot_09_07_2026_08_42_37,0.985076,0.969,0.9694581280788176
B1_40k,election2020,10,,classification,test,eval_B1_40k_to_election2020_pl_10shot_10_07_2026_22_40_01,0.983956,0.969,0.9695181907571288
E1_40k,election2020,10,,classification,test,eval_E1_40k_to_election2020_pl_10shot_10_07_2026_23_12_59,0.952552,0.892,0.8928571428571429
E2_40k,election2020,10,,classification,test,eval_E2_40k_to_election2020_pl_10shot_10_07_2026_23_46_53,0.97192,0.936,0.9348268839103868
E1_log,election2020,10,,classification,test,eval_E1_log_to_election2020_pl_10shot_19_07_2026_11_14_28,0.959568,0.906,0.9067460317460316
E4r_log,twibot20,10,,classification,test,eval_E4r_log_to_twibot20_pl_10shot_19_07_2026_12_09_39,0.4284460555555556,0.4485,0.468860353130016
E4_log,election2020,10,,classification,test,eval_E4_log_to_election2020_pl_10shot_19_07_2026_12_09_55,0.442524,0.455,0.3813847900113507
E4r_log,election2020,10,,classification,test,eval_E4r_log_to_election2020_pl_10shot_19_07_2026_12_09_55,0.4291399999999999,0.458,0.4808429118773946
E2b_log,election2020,10,,classification,test,eval_E2b_log_to_election2020_pl_10shot_19_07_2026_12_34_10,0.978236,0.956,0.9558232931726908
cov_CL,twibot20,10,,classification,test,eval_cov_CL_to_twibot20_pl_10shot_21_07_2026_13_46_42,0.6347064861111111,0.6119166666666667,0.6008399760006857
cov_FP,twibot20,10,,classification,test,eval_cov_FP_to_twibot20_pl_10shot_21_07_2026_13_46_42,0.4828743333333333,0.4893333333333333,0.6399529964747356
cov_MIX,twibot20,10,,classification,test,eval_cov_MIX_to_twibot20_pl_10shot_21_07_2026_13_46_42,0.6208433194444445,0.5871666666666666,0.5921962462956866
cov_NM,twibot20,10,,classification,test,eval_cov_NM_to_twibot20_pl_10shot_21_07_2026_13_46_42,0.6245330972222222,0.5915,0.592179700499168
all8_NM,twibot20,10,,classification,test,eval_all8_NM_to_twibot20_pl_10shot_21_07_2026_13_46_57,0.6460583055555555,0.6063333333333333,0.5988451086956522
all8_CL,twibot20,10,,classification,test,eval_all8_CL_to_twibot20_pl_10shot_21_07_2026_13_46_58,0.6462165555555555,0.6139166666666667,0.5728772932608095
all8_FP,twibot20,10,,classification,test,eval_all8_FP_to_twibot20_pl_10shot_21_07_2026_13_46_58,0.5881536944444444,0.5136666666666667,0.6496998799519808
all8_MIX,twibot20,10,,classification,test,eval_all8_MIX_to_twibot20_pl_10shot_21_07_2026_13_47_03,0.6429210555555556,0.6113333333333333,0.611527569548559
cov_NM,election2020,10,,classification,test,eval_cov_NM_to_election2020_pl_10shot_21_07_2026_13_47_11,0.978838,0.967,0.9673590504451038
cov_CL,election2020,10,,classification,test,eval_cov_CL_to_election2020_pl_10shot_21_07_2026_13_47_15,0.5768540000000001,0.568,0.5924528301886792
cov_FP,election2020,10,,classification,test,eval_cov_FP_to_election2020_pl_10shot_21_07_2026_13_47_15,0.31026,0.403,0.538996138996139
cov_MIX,election2020,10,,classification,test,eval_cov_MIX_to_election2020_pl_10shot_21_07_2026_13_47_25,0.980188,0.959,0.958876629889669
all8_NM,election2020,10,,classification,test,eval_all8_NM_to_election2020_pl_10shot_21_07_2026_13_47_27,0.980152,0.961,0.9616519174041298
all8_CL,election2020,10,,classification,test,eval_all8_CL_to_election2020_pl_10shot_21_07_2026_13_47_34,0.649796,0.622,0.6235059760956175
all8_FP,election2020,10,,classification,test,eval_all8_FP_to_election2020_pl_10shot_21_07_2026_13_47_34,0.6262,0.505,0.6675621222296844
all8_MIX,election2020,10,,classification,test,eval_all8_MIX_to_election2020_pl_10shot_21_07_2026_13_47_46,0.978332,0.952,0.952286282306163
merged_ukr_rus_covid_midterm_nm_wb,covid_political,10,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_wb_to_covid_political_pl_10shot_27_07_2026_08_35_32,0.9043437361111111,0.8388333333333333,0.841006247944755
nm_ladder_5src,covid_political,10,,classification,test,eval_nm_ladder_5src_to_covid_political_pl_10shot_27_07_2026_08_35_33,0.9189982638888888,0.8475833333333334,0.8388404264692925
nm_ladder_6src,covid_political,10,,classification,test,eval_nm_ladder_6src_to_covid_political_pl_10shot_27_07_2026_08_35_33,0.9272804166666667,0.8729166666666667,0.8731597770939034
ukr_only_nm,covid_political,10,,classification,test,eval_ukr_only_nm_to_covid_political_pl_10shot_27_07_2026_08_35_33,0.9053977916666667,0.8500833333333333,0.8487854080860722
nm_ladder_4src,covid_political,10,,classification,test,eval_nm_ladder_4src_to_covid_political_pl_10shot_27_07_2026_08_35_33,0.9214825555555555,0.8693333333333333,0.8694203864090606
merged_ukr_rus_covid_nm_wb,covid_political,10,,classification,test,eval_merged_ukr_rus_covid_nm_wb_to_covid_political_pl_10shot_27_07_2026_08_35_33,0.897272513888889,0.83775,0.8334331422705107
nm_ladder_7src,covid_political,10,,classification,test,eval_nm_ladder_7src_to_covid_political_pl_10shot_27_07_2026_08_35_51,0.9230669305555557,0.8694166666666666,0.8688593187714453
merged_ukr_rus_covid_midterm_all8_nm_wb,covid_political,10,,classification,test,eval_merged_ukr_rus_covid_midterm_all8_nm_wb_to_covid_political_pl_10shot_27_07_2026_08_35_52,0.9266721805555556,0.8715833333333334,0.8696828752642706
nm_ladder_ordB_r3,covid_political,10,,classification,test,eval_nm_ladder_ordB_r3_to_covid_political_pl_10shot_27_07_2026_08_36_18,0.9029265138888889,0.8415,0.8370179948586118
nm_ladder_ordB_r4,covid_political,10,,classification,test,eval_nm_ladder_ordB_r4_to_covid_political_pl_10shot_27_07_2026_08_36_19,0.907225638888889,0.8490833333333333,0.849321906980614
nm_ss_covid19_twitter,covid_political,10,,classification,test,eval_nm_ss_covid19_twitter_to_covid_political_pl_10shot_27_07_2026_08_36_19,0.9074703888888888,0.8506666666666667,0.847748513169074
nm_ladder_ordB_r6,covid_political,10,,classification,test,eval_nm_ladder_ordB_r6_to_covid_political_pl_10shot_27_07_2026_08_36_19,0.903710625,0.836,0.832425068119891
nm_ladder_ordB_r5,covid_political,10,,classification,test,eval_nm_ladder_ordB_r5_to_covid_political_pl_10shot_27_07_2026_08_36_19,0.9013501944444443,0.84225,0.8437732111908889
nm_ladder_ordB_r7,covid_political,10,,classification,test,eval_nm_ladder_ordB_r7_to_covid_political_pl_10shot_27_07_2026_08_36_27,0.9137913194444444,0.8493333333333334,0.8414035087719298
nm_ss_election2020,covid_political,10,,classification,test,eval_nm_ss_election2020_to_covid_political_pl_10shot_27_07_2026_08_36_35,0.87996225,0.82275,0.8202788339670469
nm_ladder_ordC_r2,covid_political,10,,classification,test,eval_nm_ladder_ordC_r2_to_covid_political_pl_10shot_27_07_2026_08_36_42,0.9201432222222223,0.874,0.8741887169246131
nm_ladder_ordC_r7,covid_political,10,,classification,test,eval_nm_ladder_ordC_r7_to_covid_political_pl_10shot_27_07_2026_08_37_13,0.9204266111111112,0.8694166666666666,0.8677971821479794
nm_ladder_ordC_r5,covid_political,10,,classification,test,eval_nm_ladder_ordC_r5_to_covid_political_pl_10shot_27_07_2026_08_37_14,0.9089718888888889,0.8583333333333333,0.8582624645656162
nm_ladder_ordC_r6,covid_political,10,,classification,test,eval_nm_ladder_ordC_r6_to_covid_political_pl_10shot_27_07_2026_08_37_14,0.92039275,0.8695833333333334,0.8658149704192746
ukr_only_nm,election2020,10,,classification,test,eval_ukr_only_nm_to_election2020_pl_10shot_27_07_2026_08_37_14,0.981414,0.972,0.9723865877712031
nm_ladder_ordC_r4,covid_political,10,,classification,test,eval_nm_ladder_ordC_r4_to_covid_political_pl_10shot_27_07_2026_08_37_14,0.9042001944444444,0.8436666666666667,0.8418212478920742
nm_ladder_ordC_r3,covid_political,10,,classification,test,eval_nm_ladder_ordC_r3_to_covid_political_pl_10shot_27_07_2026_08_37_14,0.8969357083333334,0.8310833333333333,0.8398008377459891
merged_ukr_rus_covid_midterm_nm_wb,election2020,10,,classification,test,eval_merged_ukr_rus_covid_midterm_nm_wb_to_election2020_pl_10shot_27_07_2026_08_37_41,0.9827980000000001,0.97,0.9703557312252964
nm_ladder_4src,election2020,10,,classification,test,eval_nm_ladder_4src_to_election2020_pl_10shot_27_07_2026_08_37_41,0.9826099999999999,0.974,0.9744094488188977
merged_ukr_rus_covid_nm_wb,election2020,10,,classification,test,eval_merged_ukr_rus_covid_nm_wb_to_election2020_pl_10shot_27_07_2026_08_37_41,0.982332,0.967,0.9674234945705824
nm_ladder_6src,election2020,10,,classification,test,eval_nm_ladder_6src_to_election2020_pl_10shot_27_07_2026_08_37_46,0.984342,0.971,0.9714285714285714
nm_ladder_5src,election2020,10,,classification,test,eval_nm_ladder_5src_to_election2020_pl_10shot_27_07_2026_08_37_46,0.9832459999999998,0.971,0.9714285714285714
nm_ss_covid19_twitter,election2020,10,,classification,test,eval_nm_ss_covid19_twitter_to_election2020_pl_10shot_27_07_2026_08_38_02,0.982676,0.965,0.9655850540806293
