episodes,loss,model_id,seconds,step
4500,2.2768748712539675,nmi_context_r8_s0,303.6353862285614,4500
4600,2.0889181953668596,nmi_context_r8_s0,310.1190655231476,4600
4700,2.1402661633491515,nmi_context_r8_s0,316.4088821411133,4700
4800,2.0952464908361437,nmi_context_r8_s0,322.7249131202698,4800
4900,2.1626890820264815,nmi_context_r8_s0,328.95175218582153,4900
5000,2.225395570397377,nmi_context_r8_s0,335.34066367149353,5000
5100,2.1541654372215273,nmi_context_r8_s0,341.65282106399536,5100
5200,2.062646051645279,nmi_context_r8_s0,347.9155943393707,5200
5300,2.0483265322446824,nmi_context_r8_s0,354.3143301010132,5300
5400,2.134951418042183,nmi_context_r8_s0,360.7776916027069,5400
5500,2.090409066081047,nmi_context_r8_s0,367.18307733535767,5500
5600,2.0111654472351073,nmi_context_r8_s0,373.36468839645386,5600
5700,2.146082675457001,nmi_context_r8_s0,379.77900528907776,5700
5800,2.095910993218422,nmi_context_r8_s0,386.1659550666809,5800
5900,2.102041718363762,nmi_context_r8_s0,392.4545826911926,5900
6000,2.0624920642375946,nmi_context_r8_s0,398.8543236255646,6000
6100,2.1300518184900286,nmi_context_r8_s0,411.47183895111084,6100
6200,2.1744996643066408,nmi_context_r8_s0,416.78379487991333,6200
6300,2.0598293298482897,nmi_context_r8_s0,421.2845525741577,6300
6400,2.066555327773094,nmi_context_r8_s0,425.588006734848,6400
6500,2.0051559829711914,nmi_context_r8_s0,430.01934003829956,6500
6600,2.1487209099531173,nmi_context_r8_s0,434.48141503334045,6600
6700,2.2264657586812975,nmi_context_r8_s0,439.1450529098511,6700
6800,2.0729431140422823,nmi_context_r8_s0,443.9316532611847,6800
6900,2.0664010035991667,nmi_context_r8_s0,448.19586968421936,6900
7000,2.062509714961052,nmi_context_r8_s0,452.85011863708496,7000
7100,1.9829862320423126,nmi_context_r8_s0,457.78225588798523,7100
7200,1.9946661758422852,nmi_context_r8_s0,463.10740327835083,7200
7300,2.0025217896699905,nmi_context_r8_s0,468.3728268146515,7300
7400,1.984159044623375,nmi_context_r8_s0,473.7962427139282,7400
7500,2.095535288453102,nmi_context_r8_s0,478.783846616745,7500
7600,2.0234771227836608,nmi_context_r8_s0,483.92730045318604,7600
7700,2.056426002383232,nmi_context_r8_s0,489.0092296600342,7700
7800,1.9984956967830658,nmi_context_r8_s0,493.9560534954071,7800
7900,2.097487666606903,nmi_context_r8_s0,498.77857398986816,7900
8000,2.0440743404626844,nmi_context_r8_s0,503.45553398132324,8000
8100,2.00319050014019,nmi_context_r8_s0,512.7418031692505,8100
8200,2.0654757302999496,nmi_context_r8_s0,517.5488972663879,8200
8300,2.014361723065376,nmi_context_r8_s0,522.1632604598999,8300
8400,2.0325306284427644,nmi_context_r8_s0,526.8683397769928,8400
8500,1.96870214343071,nmi_context_r8_s0,531.7228963375092,8500
8600,2.0462122774124145,nmi_context_r8_s0,536.7707772254944,8600
8700,2.0956655317544937,nmi_context_r8_s0,541.5196793079376,8700
8800,2.0850043469667434,nmi_context_r8_s0,546.4498875141144,8800
8900,2.1203947824239733,nmi_context_r8_s0,551.7100508213043,8900
9000,2.0719932556152343,nmi_context_r8_s0,557.1814005374908,9000
9100,1.9647451949119568,nmi_context_r8_s0,562.5206804275513,9100
9200,1.9974678683280944,nmi_context_r8_s0,567.741397857666,9200
9300,2.142451595067978,nmi_context_r8_s0,572.8841149806976,9300
9400,2.0717452996969223,nmi_context_r8_s0,577.9823663234711,9400
9500,2.037679114341736,nmi_context_r8_s0,583.5750517845154,9500
9600,2.001299510598183,nmi_context_r8_s0,588.7199802398682,9600
9700,1.9126122123003007,nmi_context_r8_s0,593.8248496055603,9700
9800,2.0180424213409425,nmi_context_r8_s0,598.7452337741852,9800
9900,1.9719509011507035,nmi_context_r8_s0,603.3726904392242,9900
10000,1.9980575680732726,nmi_context_r8_s0,607.914669752121,10000
1,3.4961421489715576,nmi_optimization_r8_s0,4.026037693023682,1
100,3.3322078844513556,nmi_optimization_r8_s0,9.945879697799683,100
200,3.18335741519928,nmi_optimization_r8_s0,14.870508909225464,200
300,2.874646029472351,nmi_optimization_r8_s0,21.00198984146118,300
400,2.653219258785248,nmi_optimization_r8_s0,26.999953746795654,400
500,2.5437556958198546,nmi_optimization_r8_s0,32.930092334747314,500
600,2.3858163702487944,nmi_optimization_r8_s0,39.18820118904114,600
700,2.338830021619797,nmi_optimization_r8_s0,45.07519769668579,700
800,2.2507758271694183,nmi_optimization_r8_s0,51.127869844436646,800
900,2.3177866446971893,nmi_optimization_r8_s0,57.37744951248169,900
1000,2.3083835303783418,nmi_optimization_r8_s0,63.59430193901062,1000
1100,2.1635215163230894,nmi_optimization_r8_s0,69.79774832725525,1100
1200,2.218841730952263,nmi_optimization_r8_s0,76.18792343139648,1200
1300,2.2120290166139602,nmi_optimization_r8_s0,82.54228591918945,1300
1400,2.1011294239759444,nmi_optimization_r8_s0,88.78636479377747,1400
1500,2.1445634776353835,nmi_optimization_r8_s0,94.89867973327637,1500
1600,2.06506925702095,nmi_optimization_r8_s0,101.35674571990967,1600
1700,2.0130689305067064,nmi_optimization_r8_s0,107.55347180366516,1700
1800,2.142267046570778,nmi_optimization_r8_s0,113.68974757194519,1800
1900,2.0523115569353103,nmi_optimization_r8_s0,119.70442628860474,1900
2000,2.1095829635858534,nmi_optimization_r8_s0,125.85853862762451,2000
2100,1.9988864803314208,nmi_optimization_r8_s0,138.37394642829895,2100
2200,2.058933624625206,nmi_optimization_r8_s0,143.8159990310669,2200
2300,1.9764001488685607,nmi_optimization_r8_s0,149.29631686210632,2300
2400,2.0527959674596787,nmi_optimization_r8_s0,155.67014622688293,2400
2500,2.0057638132572175,nmi_optimization_r8_s0,162.13650918006897,2500
2600,2.0586603969335555,nmi_optimization_r8_s0,168.41822004318237,2600
2700,2.0385367143154145,nmi_optimization_r8_s0,174.8096809387207,2700
2800,2.0523472142219545,nmi_optimization_r8_s0,181.0335657596588,2800
2900,2.0980901193618773,nmi_optimization_r8_s0,187.4384319782257,2900
3000,2.074302997589111,nmi_optimization_r8_s0,193.83611249923706,3000
3100,1.904298946261406,nmi_optimization_r8_s0,200.09486436843872,3100
3200,2.0461024153232574,nmi_optimization_r8_s0,206.53451442718506,3200
3300,1.8747568690776826,nmi_optimization_r8_s0,212.85617852210999,3300
3400,1.9816727066040039,nmi_optimization_r8_s0,219.13704347610474,3400
3500,1.8782811731100082,nmi_optimization_r8_s0,225.290536403656,3500
3600,1.9835083317756652,nmi_optimization_r8_s0,231.44320964813232,3600
3700,1.987032590508461,nmi_optimization_r8_s0,237.5509169101715,3700
3800,2.0307939469814302,nmi_optimization_r8_s0,243.60505175590515,3800
3900,1.9213640797138214,nmi_optimization_r8_s0,249.81283926963806,3900
4000,1.9247553074359893,nmi_optimization_r8_s0,255.62372946739197,4000
4100,1.9239824211597443,nmi_optimization_r8_s0,267.8791708946228,4100
4200,2.0220688790082932,nmi_optimization_r8_s0,274.12324619293213,4200
4300,1.932231654524803,nmi_optimization_r8_s0,279.7196936607361,4300
4400,1.87164155960083,nmi_optimization_r8_s0,285.50369143486023,4400
4500,2.029778103232384,nmi_optimization_r8_s0,291.8952651023865,4500
4600,1.847308047413826,nmi_optimization_r8_s0,299.49074506759644,4600
4700,1.9356059479713439,nmi_optimization_r8_s0,306.36484718322754,4700
4800,1.8347679483890533,nmi_optimization_r8_s0,312.8326587677002,4800
4900,1.9265862166881562,nmi_optimization_r8_s0,319.0315890312195,4900
5000,2.005960194170475,nmi_optimization_r8_s0,325.5045042037964,5000
5100,1.9305246233940125,nmi_optimization_r8_s0,331.86283802986145,5100
5200,1.8508756524324417,nmi_optimization_r8_s0,338.3281762599945,5200
5300,1.8081220668554305,nmi_optimization_r8_s0,344.76976799964905,5300
5400,1.8915044510364531,nmi_optimization_r8_s0,351.4589183330536,5400
5500,1.8375195264816284,nmi_optimization_r8_s0,357.9082522392273,5500
5600,1.7884933388233184,nmi_optimization_r8_s0,364.4244601726532,5600
5700,1.9207633021473884,nmi_optimization_r8_s0,370.9220552444458,5700
5800,1.9051732844114304,nmi_optimization_r8_s0,377.5401117801666,5800
5900,1.8695665746927261,nmi_optimization_r8_s0,383.812931060791,5900
6000,1.8750137501955033,nmi_optimization_r8_s0,390.07354187965393,6000
6100,1.8591733103990555,nmi_optimization_r8_s0,402.4500095844269,6100
6200,1.9458677923679353,nmi_optimization_r8_s0,408.9680120944977,6200
6300,1.828292193710804,nmi_optimization_r8_s0,415.25046467781067,6300
6400,1.8878685265779496,nmi_optimization_r8_s0,420.1370849609375,6400
6500,1.7876184809207916,nmi_optimization_r8_s0,424.47174549102783,6500
6600,1.9276165655255317,nmi_optimization_r8_s0,428.6966278553009,6600
6700,1.9934113770723343,nmi_optimization_r8_s0,433.153742313385,6700
6800,1.845942376255989,nmi_optimization_r8_s0,437.7173502445221,6800
6900,1.8575540637969972,nmi_optimization_r8_s0,442.5050036907196,6900
7000,1.8552139210700989,nmi_optimization_r8_s0,447.14041447639465,7000
7100,1.7672415018081664,nmi_optimization_r8_s0,451.462283372879,7100
7200,1.8183418327569962,nmi_optimization_r8_s0,455.91472244262695,7200
7300,1.7977890640497207,nmi_optimization_r8_s0,460.7126638889313,7300
7400,1.7674610418081285,nmi_optimization_r8_s0,465.47398257255554,7400
7500,1.8640414953231812,nmi_optimization_r8_s0,470.31991362571716,7500
7600,1.8205316373705864,nmi_optimization_r8_s0,475.3817014694214,7600
7700,1.8655316081643105,nmi_optimization_r8_s0,480.2349419593811,7700
7800,1.7941798123717307,nmi_optimization_r8_s0,485.1883547306061,7800
7900,1.8780759233236313,nmi_optimization_r8_s0,490.0457181930542,7900
8000,1.8418593329191209,nmi_optimization_r8_s0,494.9896218776703,8000
8100,1.8587998420000076,nmi_optimization_r8_s0,504.24266934394836,8100
8200,1.8639632427692414,nmi_optimization_r8_s0,509.06092500686646,8200
8300,1.7935724729299545,nmi_optimization_r8_s0,513.6179661750793,8300
8400,1.8404374009370803,nmi_optimization_r8_s0,518.302127122879,8400
8500,1.7508340233564377,nmi_optimization_r8_s0,522.8298435211182,8500
8600,1.8074361541867257,nmi_optimization_r8_s0,527.3376276493073,8600
8700,1.8475351345539093,nmi_optimization_r8_s0,532.0284900665283,8700
8800,1.864534322321415,nmi_optimization_r8_s0,536.9310410022736,8800
8900,1.9152893203496932,nmi_optimization_r8_s0,541.9160077571869,8900
9000,1.89560333609581,nmi_optimization_r8_s0,546.7253811359406,9000
9100,1.7721137833595275,nmi_optimization_r8_s0,551.6199064254761,9100
9200,1.822666675746441,nmi_optimization_r8_s0,556.6501717567444,9200
9300,1.935389625430107,nmi_optimization_r8_s0,561.8872699737549,9300
9400,1.8902185595035552,nmi_optimization_r8_s0,567.0862853527069,9400
9500,1.8182636874914169,nmi_optimization_r8_s0,572.0877768993378,9500
9600,1.815762649178505,nmi_optimization_r8_s0,577.010922908783,9600
9700,1.7216632819175721,nmi_optimization_r8_s0,581.9778881072998,9700
9800,1.8168806481361388,nmi_optimization_r8_s0,587.186425447464,9800
9900,1.788353676199913,nmi_optimization_r8_s0,592.4153559207916,9900
10000,1.8037456142902375,nmi_optimization_r8_s0,597.4585995674133,10000
1,3.468400001525879,nmi_alignment_r8_s0,10.333668231964111,1
100,3.346639293612856,nmi_alignment_r8_s0,16.305407524108887,100
200,3.213901195526123,nmi_alignment_r8_s0,22.711529970169067,200
300,3.1379824566841124,nmi_alignment_r8_s0,28.5403573513031,300
400,2.925108323097229,nmi_alignment_r8_s0,34.87338328361511,400
500,2.761702291965485,nmi_alignment_r8_s0,41.05405592918396,500
600,2.570309525728226,nmi_alignment_r8_s0,47.107295513153076,600
700,2.4114861273765564,nmi_alignment_r8_s0,53.29387164115906,700
800,2.335516930818558,nmi_alignment_r8_s0,59.365052223205566,800
900,2.371175493001938,nmi_alignment_r8_s0,65.60380911827087,900
1000,2.360847691297531,nmi_alignment_r8_s0,71.62738251686096,1000
1100,2.1982935678958895,nmi_alignment_r8_s0,77.70258784294128,1100
1200,2.2460145711898805,nmi_alignment_r8_s0,83.84294891357422,1200
1300,2.238876142501831,nmi_alignment_r8_s0,89.79328560829163,1300
1400,2.1329530930519103,nmi_alignment_r8_s0,95.92223286628723,1400
1500,2.178871126174927,nmi_alignment_r8_s0,102.1052234172821,1500
1600,2.0979189693927767,nmi_alignment_r8_s0,108.11943435668945,1600
1700,2.0438198512792587,nmi_alignment_r8_s0,114.06184887886047,1700
1800,2.168725212216377,nmi_alignment_r8_s0,119.75246834754944,1800
1900,2.080551620721817,nmi_alignment_r8_s0,125.7820680141449,1900
2000,2.122334149479866,nmi_alignment_r8_s0,132.00667881965637,2000
2100,2.0138936656713486,nmi_alignment_r8_s0,143.27301907539368,2100
2200,2.0689167547225953,nmi_alignment_r8_s0,149.1840877532959,2200
2300,2.0038960921764373,nmi_alignment_r8_s0,155.1553454399109,2300
2400,2.071686584353447,nmi_alignment_r8_s0,161.38003420829773,2400
2500,2.0322682803869245,nmi_alignment_r8_s0,167.69363951683044,2500
2600,2.0815517258644105,nmi_alignment_r8_s0,173.89485788345337,2600
2700,2.051155687570572,nmi_alignment_r8_s0,180.2709436416626,2700
2800,2.0662716698646544,nmi_alignment_r8_s0,186.3976445198059,2800
2900,2.114663252830505,nmi_alignment_r8_s0,192.83243131637573,2900
3000,2.0806255942583083,nmi_alignment_r8_s0,199.30483865737915,3000
3100,1.9327721881866455,nmi_alignment_r8_s0,205.60380244255066,3100
3200,2.0693758517503738,nmi_alignment_r8_s0,211.60877442359924,3200
3300,1.8922736936807631,nmi_alignment_r8_s0,217.77239537239075,3300
3400,2.0020155197381975,nmi_alignment_r8_s0,224.0338454246521,3400
3500,1.9082329738140107,nmi_alignment_r8_s0,229.84787225723267,3500
3600,2.011362206339836,nmi_alignment_r8_s0,236.10457563400269,3600
3700,2.0087662518024443,nmi_alignment_r8_s0,242.22428178787231,3700
3800,2.05134695649147,nmi_alignment_r8_s0,248.58646035194397,3800
3900,1.9499474614858627,nmi_alignment_r8_s0,254.79354786872864,3900
4000,1.9448890721797942,nmi_alignment_r8_s0,261.21221470832825,4000
4100,1.9387218195199967,nmi_alignment_r8_s0,273.6460165977478,4100
4200,2.052997751235962,nmi_alignment_r8_s0,278.939213514328,4200
4300,1.9618889218568802,nmi_alignment_r8_s0,284.83830857276917,4300
4400,1.8967932933568954,nmi_alignment_r8_s0,291.152291059494,4400
4500,2.0457266092300417,nmi_alignment_r8_s0,296.48806285858154,4500
4600,1.8729933309555054,nmi_alignment_r8_s0,301.9678235054016,4600
4700,1.9672357708215713,nmi_alignment_r8_s0,307.96853137016296,4700
4800,1.8596114045381547,nmi_alignment_r8_s0,314.26716589927673,4800
4900,1.9558581000566482,nmi_alignment_r8_s0,320.1606111526489,4900
5000,2.03435949832201,nmi_alignment_r8_s0,326.21816086769104,5000
5100,1.9630596905946731,nmi_alignment_r8_s0,332.4814851284027,5100
5200,1.881588426232338,nmi_alignment_r8_s0,338.8120377063751,5200
5300,1.8455370324850082,nmi_alignment_r8_s0,345.1314375400543,5300
5400,1.9349264639616013,nmi_alignment_r8_s0,351.4167809486389,5400
5500,1.8792899942398071,nmi_alignment_r8_s0,357.89683651924133,5500
5600,1.8124182057380676,nmi_alignment_r8_s0,364.3328580856323,5600
5700,1.954225698709488,nmi_alignment_r8_s0,370.5839078426361,5700
5800,1.935611857175827,nmi_alignment_r8_s0,377.13719725608826,5800
5900,1.904759311079979,nmi_alignment_r8_s0,383.17886447906494,5900
6000,1.9151967763900757,nmi_alignment_r8_s0,389.5728328227997,6000
6100,1.8932081598043442,nmi_alignment_r8_s0,401.9217972755432,6100
6200,1.9857843434810638,nmi_alignment_r8_s0,408.3269519805908,6200
6300,1.8783490335941315,nmi_alignment_r8_s0,414.2559771537781,6300
6400,1.9189177304506302,nmi_alignment_r8_s0,419.2807559967041,6400
6500,1.822925084233284,nmi_alignment_r8_s0,423.9641330242157,6500
6600,1.9624924671649933,nmi_alignment_r8_s0,428.4552495479584,6600
6700,2.016899344921112,nmi_alignment_r8_s0,433.01068329811096,6700
6800,1.885486724972725,nmi_alignment_r8_s0,437.5686478614807,6800
6900,1.8990893638134003,nmi_alignment_r8_s0,442.1535472869873,6900
7000,1.8893142932653426,nmi_alignment_r8_s0,446.80654406547546,7000
7100,1.8024798834323883,nmi_alignment_r8_s0,451.19703912734985,7100
7200,1.8553310328722,nmi_alignment_r8_s0,455.8783190250397,7200
7300,1.8278470414876937,nmi_alignment_r8_s0,460.65061616897583,7300
7400,1.8011951035261153,nmi_alignment_r8_s0,465.4485607147217,7400
7500,1.8815623492002487,nmi_alignment_r8_s0,470.2849681377411,7500
7600,1.8574760913848878,nmi_alignment_r8_s0,475.4948215484619,7600
7700,1.901661793589592,nmi_alignment_r8_s0,480.43847846984863,7700
7800,1.8289841762185097,nmi_alignment_r8_s0,485.42698073387146,7800
7900,1.9058158594369887,nmi_alignment_r8_s0,490.4488642215729,7900
8000,1.8758778303861618,nmi_alignment_r8_s0,495.310378074646,8000
8100,1.8895705968141556,nmi_alignment_r8_s0,504.820570230484,8100
8200,1.8930045664310455,nmi_alignment_r8_s0,509.48995327949524,8200
8300,1.8141030901670456,nmi_alignment_r8_s0,514.3338334560394,8300
8400,1.8721826153993606,nmi_alignment_r8_s0,518.8495044708252,8400
8500,1.783185432255268,nmi_alignment_r8_s0,523.7327065467834,8500
8600,1.8335787278413773,nmi_alignment_r8_s0,528.5593829154968,8600
8700,1.861333653330803,nmi_alignment_r8_s0,533.2855339050293,8700
8800,1.8847519409656526,nmi_alignment_r8_s0,538.068409204483,8800
8900,1.9494983679056168,nmi_alignment_r8_s0,542.9150068759918,8900
9000,1.9246278917789459,nmi_alignment_r8_s0,547.6917247772217,9000
9100,1.7938693195581437,nmi_alignment_r8_s0,552.6127557754517,9100
9200,1.8461314004659652,nmi_alignment_r8_s0,557.1814246177673,9200
9300,1.9684835714101792,nmi_alignment_r8_s0,561.874374628067,9300
9400,1.9099947434663773,nmi_alignment_r8_s0,566.6965453624725,9400
9500,1.8505096596479416,nmi_alignment_r8_s0,571.5664184093475,9500
9600,1.8363414934277535,nmi_alignment_r8_s0,576.4949994087219,9600
9700,1.73886654317379,nmi_alignment_r8_s0,581.6482136249542,9700
9800,1.839139038324356,nmi_alignment_r8_s0,586.631685256958,9800
9900,1.8212489128112792,nmi_alignment_r8_s0,591.5266120433807,9900
10000,1.8305068576335908,nmi_alignment_r8_s0,596.0070850849152,10000
1,3.4961421489715576,nmi_sharing_r8_s0,10.288846969604492,1
100,3.353388868197046,nmi_sharing_r8_s0,16.945255041122437,100
200,3.200865023136139,nmi_sharing_r8_s0,23.426451921463013,200
300,3.1012361526489256,nmi_sharing_r8_s0,30.185982704162598,300
400,2.9628464007377624,nmi_sharing_r8_s0,36.86443042755127,400
500,2.8050238585472105,nmi_sharing_r8_s0,43.410313844680786,500
600,2.6599421167373656,nmi_sharing_r8_s0,49.86411952972412,600
700,2.555193498134613,nmi_sharing_r8_s0,56.21655011177063,700
800,2.3989720022678376,nmi_sharing_r8_s0,62.47549796104431,800
900,2.4184467244148253,nmi_sharing_r8_s0,69.14090466499329,900
1000,2.422055107355118,nmi_sharing_r8_s0,75.61147427558899,1000
1100,2.248194868564606,nmi_sharing_r8_s0,82.15426278114319,1100
1200,2.290788458585739,nmi_sharing_r8_s0,88.41503286361694,1200
1300,2.263519730567932,nmi_sharing_r8_s0,94.70937585830688,1300
1400,2.1503204596042633,nmi_sharing_r8_s0,101.12337851524353,1400
1500,2.1764603900909423,nmi_sharing_r8_s0,107.34329867362976,1500
1600,2.0951594668626785,nmi_sharing_r8_s0,113.78596568107605,1600
1700,2.0540266531705855,nmi_sharing_r8_s0,119.90838980674744,1700
1800,2.162630729675293,nmi_sharing_r8_s0,126.45423126220703,1800
1900,2.075149186849594,nmi_sharing_r8_s0,133.03543543815613,1900
2000,2.141720093488693,nmi_sharing_r8_s0,139.90123653411865,2000
2100,2.018201559185982,nmi_sharing_r8_s0,151.13376450538635,2100
2200,2.0726257622241975,nmi_sharing_r8_s0,157.63062071800232,2200
2300,2.0069122338294982,nmi_sharing_r8_s0,163.99218106269836,2300
2400,2.0797130411863325,nmi_sharing_r8_s0,170.47914457321167,2400
2500,2.0346097898483277,nmi_sharing_r8_s0,176.71477055549622,2500
2600,2.07261615216732,nmi_sharing_r8_s0,183.19235706329346,2600
2700,2.0541292518377303,nmi_sharing_r8_s0,189.9194757938385,2700
2800,2.0600280570983887,nmi_sharing_r8_s0,196.33509826660156,2800
2900,2.1165213453769685,nmi_sharing_r8_s0,202.98531532287598,2900
3000,2.0761025941371916,nmi_sharing_r8_s0,209.593745470047,3000
3100,1.9245596319437026,nmi_sharing_r8_s0,216.02321314811707,3100
3200,2.071018770933151,nmi_sharing_r8_s0,222.51603198051453,3200
3300,1.8917477530241014,nmi_sharing_r8_s0,228.86475491523743,3300
3400,1.9930850064754486,nmi_sharing_r8_s0,235.45165920257568,3400
3500,1.9017250096797944,nmi_sharing_r8_s0,241.90048480033875,3500
3600,2.0136793607473376,nmi_sharing_r8_s0,248.19832634925842,3600
3700,2.002034782171249,nmi_sharing_r8_s0,254.7330334186554,3700
3800,2.040021879673004,nmi_sharing_r8_s0,261.85180854797363,3800
3900,1.953790858387947,nmi_sharing_r8_s0,268.6968231201172,3900
4000,1.9395683848857879,nmi_sharing_r8_s0,275.43370294570923,4000
4100,1.9481794494390487,nmi_sharing_r8_s0,286.8594858646393,4100
4200,2.052105679512024,nmi_sharing_r8_s0,293.80288434028625,4200
4300,1.9529668456315994,nmi_sharing_r8_s0,300.83786964416504,4300
4400,1.8976425766944884,nmi_sharing_r8_s0,307.6991536617279,4400
4500,2.046078470349312,nmi_sharing_r8_s0,314.3056616783142,4500
4600,1.8851624655723571,nmi_sharing_r8_s0,320.7746205329895,4600
4700,1.9701210230588913,nmi_sharing_r8_s0,327.35743141174316,4700
4800,1.8689402186870574,nmi_sharing_r8_s0,333.9122042655945,4800
4900,1.9502666050195694,nmi_sharing_r8_s0,340.44094681739807,4900
5000,2.0338274866342543,nmi_sharing_r8_s0,347.0762679576874,5000
5100,1.960579316020012,nmi_sharing_r8_s0,353.57864689826965,5100
5200,1.8919371700286864,nmi_sharing_r8_s0,360.2707290649414,5200
5300,1.841958962082863,nmi_sharing_r8_s0,366.75295972824097,5300
5400,1.9279507052898408,nmi_sharing_r8_s0,373.3684661388397,5400
5500,1.8706455171108245,nmi_sharing_r8_s0,380.05138969421387,5500
5600,1.8159188532829285,nmi_sharing_r8_s0,386.58199763298035,5600
5700,1.9459899878501892,nmi_sharing_r8_s0,393.26449155807495,5700
5800,1.9341419851779937,nmi_sharing_r8_s0,400.02004766464233,5800
5900,1.910005961060524,nmi_sharing_r8_s0,406.67327308654785,5900
6000,1.9085606715083123,nmi_sharing_r8_s0,413.18644642829895,6000
1,3.4953830242156982,nmi_capacity_r8_s0,3.2000961303710938,1
100,3.281174710302642,nmi_capacity_r8_s0,8.559473037719727,100
200,3.1567079973220826,nmi_capacity_r8_s0,14.143013000488281,200
300,2.9664502048492434,nmi_capacity_r8_s0,19.448172092437744,300
400,2.7458815574645996,nmi_capacity_r8_s0,24.806545734405518,400
500,2.6163577485084533,nmi_capacity_r8_s0,30.158058643341064,500
600,2.4715148437023164,nmi_capacity_r8_s0,35.32237243652344,600
700,2.4319183254241943,nmi_capacity_r8_s0,40.65647268295288,700
800,2.4020584273338317,nmi_capacity_r8_s0,45.95569849014282,800
900,2.4090710532665254,nmi_capacity_r8_s0,50.942058086395264,900
1000,2.405524489879608,nmi_capacity_r8_s0,56.12364625930786,1000
1100,2.27741739153862,nmi_capacity_r8_s0,61.32414364814758,1100
1200,2.2864367270469668,nmi_capacity_r8_s0,66.57140827178955,1200
1300,2.268345490694046,nmi_capacity_r8_s0,71.68976855278015,1300
1400,2.1694629538059234,nmi_capacity_r8_s0,77.0329487323761,1400
1500,2.240332155227661,nmi_capacity_r8_s0,82.29951000213623,1500
1600,2.1485516560077667,nmi_capacity_r8_s0,87.3433768749237,1600
1700,2.146354967355728,nmi_capacity_r8_s0,92.00843667984009,1700
1800,2.1861558628082274,nmi_capacity_r8_s0,96.75463581085205,1800
1900,2.217798707485199,nmi_capacity_r8_s0,101.37040829658508,1900
2000,2.134630724787712,nmi_capacity_r8_s0,105.9547381401062,2000
2100,2.026566428542137,nmi_capacity_r8_s0,119.60807824134827,2100
2200,2.128755985498428,nmi_capacity_r8_s0,124.40942215919495,2200
2300,2.0289542388916018,nmi_capacity_r8_s0,129.41254043579102,2300
2400,2.0909988033771514,nmi_capacity_r8_s0,134.55328726768494,2400
2500,2.0747509253025056,nmi_capacity_r8_s0,139.63791036605835,2500
2600,2.1178636610507966,nmi_capacity_r8_s0,145.09195113182068,2600
2700,2.0872805070877076,nmi_capacity_r8_s0,150.07822275161743,2700
2800,2.093532229065895,nmi_capacity_r8_s0,155.1202793121338,2800
2900,2.1207360011339187,nmi_capacity_r8_s0,160.15660905838013,2900
3000,2.108028448522091,nmi_capacity_r8_s0,165.21088480949402,3000
3100,1.9292733669281006,nmi_capacity_r8_s0,169.93900442123413,3100
3200,2.086781004667282,nmi_capacity_r8_s0,174.5359673500061,3200
3300,1.9339141547679901,nmi_capacity_r8_s0,179.249338388443,3300
3400,2.049265380501747,nmi_capacity_r8_s0,183.7099733352661,3400
3500,1.918559023141861,nmi_capacity_r8_s0,188.0087661743164,3500
3600,2.043846306204796,nmi_capacity_r8_s0,192.68312048912048,3600
3700,2.0207137286663057,nmi_capacity_r8_s0,197.3959333896637,3700
3800,2.058367591500282,nmi_capacity_r8_s0,202.43225169181824,3800
3900,1.9495815843343736,nmi_capacity_r8_s0,207.48921012878418,3900
4000,1.9625058633089065,nmi_capacity_r8_s0,212.45595836639404,4000
4100,1.9597119688987732,nmi_capacity_r8_s0,222.39134907722473,4100
4200,2.062383625507355,nmi_capacity_r8_s0,227.13942122459412,4200
4300,1.9369319087266923,nmi_capacity_r8_s0,231.78952264785767,4300
4400,1.9027241832017898,nmi_capacity_r8_s0,236.95602107048035,4400
4500,2.080705269575119,nmi_capacity_r8_s0,242.1171760559082,4500
4600,1.8949227386713028,nmi_capacity_r8_s0,247.08747696876526,4600
4700,1.942293831706047,nmi_capacity_r8_s0,252.428724527359,4700
4800,1.8759033167362213,nmi_capacity_r8_s0,257.4905033111572,4800
4900,1.9482420766353608,nmi_capacity_r8_s0,262.5586574077606,4900
5000,2.0548821234703065,nmi_capacity_r8_s0,267.7404980659485,5000
5100,1.9733641678094864,nmi_capacity_r8_s0,272.6747691631317,5100
5200,1.8921699726581573,nmi_capacity_r8_s0,277.7172999382019,5200
5300,1.841562528014183,nmi_capacity_r8_s0,282.6050355434418,5300
5400,1.910811155438423,nmi_capacity_r8_s0,287.56738114356995,5400
5500,1.7704384046792985,nmi_capacity_r8_s0,292.5315914154053,5500
5600,1.8261513030529022,nmi_capacity_r8_s0,297.41728043556213,5600
5700,1.9643082576990127,nmi_capacity_r8_s0,301.9971604347229,5700
5800,1.8784143459796905,nmi_capacity_r8_s0,307.31806802749634,5800
5900,1.939373089671135,nmi_capacity_r8_s0,312.32335472106934,5900
6000,1.9067278999090194,nmi_capacity_r8_s0,317.2371983528137,6000
6100,1.8801572167873382,nmi_capacity_r8_s0,326.68104553222656,6100
6200,1.947846515774727,nmi_capacity_r8_s0,331.8815932273865,6200
6300,1.858676745891571,nmi_capacity_r8_s0,336.83726143836975,6300
6400,1.9083090072870255,nmi_capacity_r8_s0,341.8881320953369,6400
6500,1.830856039226055,nmi_capacity_r8_s0,346.8653311729431,6500
6600,1.9699474579095841,nmi_capacity_r8_s0,351.8867497444153,6600
6700,1.9981168615818024,nmi_capacity_r8_s0,356.7826409339905,6700
